date,MVRV,txs_count,daily_active_adds,mean_hash_rate,gwei,30_volat,google_trends,closing_price
2020-01-09,-0.0226,-0.0496,-0.0015,-0.0189,-0.0457,0.0055,0.0000,0.0459
2020-01-10,0.0442,-0.0262,0.1652,0.0343,0.1321,0.0232,0.0000,-0.0066
2020-01-11,-0.0061,-0.0917,-0.1462,0.0055,-0.0931,-0.0011,0.0000,0.0182
2020-01-12,0.0181,-0.0467,-0.1782,-0.0125,-0.0218,0.0041,0.3333,-0.0106
2020-01-13,-0.0092,0.0791,0.1278,0.0065,0.0129,-0.0032,0.3333,0.1538
2020-01-14,0.1421,0.1881,0.1949,-0.0055,0.4234,0.2194,0.3333,-0.0012
2020-01-15,-0.0015,0.0397,0.0321,0.0162,-0.2907,-0.0523,0.3333,-0.0109
2020-01-16,-0.0100,-0.0068,-0.0485,-0.0095,-0.1144,-0.0825,0.3333,0.0426
2020-01-17,0.0387,-0.0246,-0.0352,0.0009,0.0777,-0.0612,0.3333,0.0236
2020-01-18,0.0218,-0.0715,-0.0152,-0.0083,0.0146,-0.0268,0.3333,-0.0473
2020-01-19,-0.0449,-0.0204,-0.0739,0.0054,-0.0417,0.0430,-0.2500,0.0008
2020-01-20,-0.0020,-0.0262,-0.0408,0.0059,-0.0716,-0.0030,-0.2500,0.0134
2020-01-21,0.0128,-0.0673,0.1141,0.0080,-0.0106,-0.0105,-0.2500,-0.0096
2020-01-22,-0.0092,-0.0809,-0.0540,-0.0172,0.0435,-0.0172,-0.2500,-0.0322
2020-01-23,-0.0296,0.0755,-0.0536,0.0079,-0.0987,0.0205,-0.2500,0.0006
2020-01-24,0.0000,-0.1003,-0.1859,0.0152,-0.0735,-0.0107,-0.2500,-0.0106
2020-01-25,-0.0097,-0.1240,-0.0053,-0.0192,-0.0948,0.0043,-0.2500,0.0414
2020-01-26,0.0395,-0.0153,-0.0652,-0.0096,-0.0258,0.0125,0.0000,0.0166
2020-01-27,0.0146,0.1112,0.2244,0.0108,0.1757,0.0003,0.0000,0.0314
2020-01-28,0.0293,0.1044,-0.0305,-0.0171,-0.0182,-0.0150,0.0000,-0.0034
2020-01-29,-0.0040,0.0480,0.0004,0.0205,0.0127,-0.0130,0.0000,0.0548
2020-01-30,0.0518,0.0263,0.0546,-0.0272,0.0600,0.0101,0.0000,-0.0222
2020-01-31,-0.0222,0.0306,-0.0197,0.0061,-0.0115,0.0145,0.0000,0.0189
2020-02-01,0.0160,-0.0644,-0.0138,-0.0060,0.0277,-0.0162,0.0000,0.0263
2020-02-02,0.0240,-0.0287,-0.0031,0.0301,-0.0174,-0.0206,0.3333,0.0050
2020-02-03,0.0029,0.1719,0.1792,-0.0064,0.0864,-0.0007,0.3333,-0.0056
2020-02-04,-0.0056,-0.1557,-0.1558,0.0162,0.1897,0.0036,0.3333,0.0895
2020-02-05,0.0832,0.1646,0.1717,-0.0184,0.0603,0.0349,0.3333,0.0377
2020-02-06,0.0263,-0.0070,0.0457,0.0069,0.0460,0.0035,0.3333,0.0470
2020-02-07,0.0395,0.0326,-0.0038,-0.0033,0.0087,0.0006,0.3333,0.0050
2020-02-08,0.0045,0.0565,0.2182,0.0184,-0.1078,-0.0185,0.3333,0.0201
2020-02-09,0.0164,-0.0499,-0.1221,-0.0094,-0.0386,-0.0106,0.7500,-0.0189
2020-02-10,-0.0180,0.0638,0.0418,0.0163,0.0111,0.0091,0.7500,0.0603
2020-02-11,0.0571,0.0606,0.0036,0.0048,-0.0141,0.0230,0.7500,0.1220
2020-02-12,0.1040,0.1253,0.2338,-0.0016,0.1355,0.0985,0.7500,0.0048
2020-02-13,-0.0032,-0.0418,-0.0504,0.0174,0.0448,-0.1696,0.7500,0.0630
2020-02-14,0.0514,0.0092,-0.1353,0.0040,-0.0498,0.0234,0.7500,-0.0695
2020-02-15,-0.0625,-0.0942,0.0619,0.0035,0.0395,0.0952,0.7500,-0.0147
2020-02-16,-0.0131,-0.0539,-0.0180,0.0129,-0.0428,0.0021,-0.2857,0.0210
2020-02-17,0.0177,0.0512,-0.0138,-0.0087,-0.0464,-0.0005,-0.2857,0.0636
2020-02-18,0.0563,0.0555,0.0344,0.0090,-0.0654,-0.0239,-0.2857,-0.0793
2020-02-19,-0.0726,-0.0520,-0.0332,0.0443,0.0800,0.1101,-0.2857,-0.0094
2020-02-20,-0.0107,-0.0090,-0.0469,-0.0307,-0.0062,0.0056,-0.2857,0.0281
2020-02-21,0.0242,-0.0276,0.0192,-0.0150,-0.2093,-0.0042,-0.2857,-0.0156
2020-02-22,-0.0147,-0.0965,-0.0268,0.0267,0.0913,-0.0134,-0.2857,0.0505
2020-02-23,0.0448,0.0007,-0.0105,-0.0049,0.2506,0.0080,-0.2000,-0.0386
2020-02-24,-0.0360,0.1343,0.0278,0.0131,-0.0657,0.0238,-0.2000,-0.0599
2020-02-25,-0.0597,-0.0254,-0.0366,-0.0305,-0.0343,0.0485,-0.2000,-0.0919
2020-02-26,-0.0799,0.0517,0.1959,0.0120,0.2223,0.0955,-0.2000,0.0031
2020-02-27,0.0078,0.0136,-0.0043,0.0366,-0.1697,-0.0032,-0.2000,0.0100
2020-02-28,0.0093,-0.0361,0.0548,-0.0250,-0.0061,-0.0011,-0.2000,-0.0375
2020-02-29,-0.0350,-0.0991,-0.2404,0.0072,-0.1520,-0.0002,-0.2000,-0.0067
2020-03-01,-0.0053,0.0129,0.0928,-0.0126,0.0367,-0.0048,0.0000,0.0575
2020-03-02,0.0527,0.0843,0.0333,-0.0090,-0.0295,0.0164,0.0000,-0.0299
2020-03-03,-0.0285,-0.0294,0.0092,0.0027,0.0646,0.0071,0.0000,-0.0006
2020-03-04,0.0003,0.0039,-0.0649,0.0156,0.0190,0.0003,0.0000,0.0163
2020-03-05,0.0149,0.0846,0.0239,-0.0062,0.0554,-0.0002,0.0000,0.0725
2020-03-06,0.0675,-0.0602,0.0344,-0.0146,-0.0276,-0.0159,0.0000,-0.0257
2020-03-07,-0.0245,-0.0677,-0.1257,0.0174,-0.0190,-0.0006,0.0000,-0.1483
2020-03-08,-0.1377,0.0500,0.1267,0.0235,0.1857,0.1593,0.2500,-0.0129
2020-03-09,-0.0046,0.1834,0.1719,-0.0263,0.0899,0.0001,0.2500,0.0035
2020-03-10,0.0039,-0.0300,-0.1481,0.0033,-0.1882,-0.0028,0.2500,-0.0329
2020-03-11,-0.0285,-0.0625,0.0670,-0.0125,0.1176,0.0034,0.2500,-0.4320
2020-03-12,-0.3979,0.0669,0.1729,0.0034,1.1000,1.0496,0.2500,0.2214
2020-03-13,0.2134,0.1146,-0.0211,-0.0290,0.0880,0.0388,0.2500,-0.0941
2020-03-14,-0.0890,-0.1959,0.1510,-0.0124,-0.8034,0.0055,0.2500,0.0137
2020-03-15,0.0150,-0.0355,-0.0489,0.0067,-0.1379,-0.0072,0.0000,-0.1083
2020-03-16,-0.0992,0.1923,0.0810,0.0055,1.0685,0.0066,0.0000,0.0674
2020-03-17,0.0732,-0.0268,-0.0597,-0.0285,-0.3696,0.0099,0.0000,-0.0009
2020-03-18,0.0016,0.0070,-0.0241,0.0257,-0.1614,-0.0018,0.0000,0.1672
2020-03-19,0.1641,0.1244,0.0711,-0.0030,0.1664,0.0284,0.0000,-0.0424
2020-03-20,-0.0430,-0.0484,0.0691,-0.0075,-0.1071,-0.0034,0.0000,0.0074
2020-03-21,0.0071,0.0430,0.0796,0.0189,-0.2412,0.0008,0.0000,-0.0760
2020-03-22,-0.0717,-0.1298,-0.2944,-0.0527,0.0425,0.0004,-0.2000,0.1074
2020-03-23,0.1048,0.0738,0.1242,0.0239,0.1177,0.0172,-0.2000,0.0282
2020-03-24,0.0326,-0.0117,-0.0899,0.0173,-0.0538,-0.0028,-0.2000,-0.0238
2020-03-25,-0.0217,-0.0335,-0.0189,-0.0142,0.0051,-0.0003,-0.2000,0.0185
2020-03-26,0.0154,0.0095,0.0814,0.0282,-0.0534,-0.0002,-0.2000,-0.0355
2020-03-27,-0.0332,-0.0309,-0.0428,0.0046,-0.0365,-0.0062,-0.2000,-0.0199
2020-03-28,-0.0174,-0.1082,-0.0443,-0.0028,-0.0903,-0.0005,-0.2000,-0.0446
2020-03-29,-0.0421,-0.0895,-0.1548,0.0218,-0.0345,-0.0002,-0.2500,0.0617
2020-03-30,0.0594,0.1908,0.0819,-0.0086,0.0784,0.0062,-0.2500,0.0046
2020-03-31,0.0062,0.0107,0.0277,-0.0263,0.0995,0.0004,-0.2500,0.0176
2020-04-01,0.0177,-0.0666,-0.0590,0.0102,-0.0695,-0.0044,-0.2500,0.0390
2020-04-02,0.0380,0.0550,0.0234,0.0227,0.0767,0.0030,-0.2500,0.0041
2020-04-03,0.0038,0.0030,-0.0395,-0.0096,-0.0416,0.0002,-0.2500,0.0184
2020-04-04,0.0182,-0.1339,-0.0071,-0.0211,-0.1517,0.0001,-0.2500,-0.0094
2020-04-05,-0.0089,-0.0191,-0.0470,0.0133,-0.0208,-0.0080,0.3333,0.1863
2020-04-06,0.1683,0.2562,0.2551,-0.0424,0.3804,0.0366,0.3333,-0.0318
2020-04-07,-0.0317,0.0158,-0.0594,0.0340,-0.0954,-0.0229,0.3333,0.0553
2020-04-08,0.0524,0.0597,0.1468,0.0053,-0.1104,0.0037,0.3333,-0.0174
2020-04-09,-0.0169,-0.1237,-0.0850,0.0007,0.0605,0.0001,0.3333,-0.0748
2020-04-10,-0.0709,0.0249,-0.0190,0.0203,-0.0007,0.0046,0.3333,0.0056
2020-04-11,0.0060,-0.0873,0.0299,-0.0373,-0.0767,-0.4288,0.3333,0.0140
2020-04-12,0.0142,-0.0029,-0.0565,0.0431,-0.1348,-0.1245,0.0000,-0.0215
2020-04-13,-0.0195,0.0969,0.0399,-0.0193,0.2183,-0.0444,0.0000,0.0115
2020-04-14,0.0112,0.0936,0.0119,0.0211,0.0302,-0.0001,0.0000,-0.0381
2020-04-15,-0.0360,-0.0268,-0.0483,-0.0085,-0.0541,-0.0618,0.0000,0.1309
2020-04-16,0.1253,-0.0023,0.0045,0.0061,0.2947,0.0482,0.0000,-0.0043
2020-04-17,-0.0083,-0.0059,0.0456,-0.0158,-0.1870,0.0005,0.0000,0.0922
2020-04-18,0.0861,-0.0032,0.0604,0.0057,0.0370,-0.0714,0.0000,-0.0366
2020-04-19,-0.0343,-0.0529,-0.0754,-0.0211,-0.0527,-0.0034,0.2500,-0.0564
2020-04-20,-0.0549,0.1176,0.0244,-0.0026,0.1445,0.0249,0.2500,0.0028
2020-04-21,0.0023,-0.0192,-0.0379,0.0123,0.0146,-0.0421,0.2500,0.0647
2020-04-22,0.0606,-0.0276,-0.0064,-0.0052,0.0158,-0.0328,0.2500,0.0168
2020-04-23,0.0157,0.0454,0.1167,0.0216,0.0126,-0.0017,0.2500,0.0106
2020-04-24,0.0062,0.0247,-0.0522,-0.0115,-0.0418,-0.0072,0.2500,0.0328
2020-04-25,0.0309,-0.0644,-0.0133,-0.0142,-0.0895,0.0025,0.2500,0.0169
2020-04-26,0.0150,0.0122,0.0311,0.0106,0.0719,-0.0144,0.2000,-0.0025
2020-04-27,-0.0034,0.0489,-0.0172,-0.0227,0.0356,-0.0055,0.2000,0.0046
2020-04-28,0.0040,-0.0033,0.0348,-0.0043,-0.0622,-0.0229,0.2000,0.0907
2020-04-29,0.0778,0.0709,0.0566,0.0437,0.4137,0.0208,0.2000,-0.0395
2020-04-30,-0.0358,0.0018,-0.0230,-0.0055,0.2914,0.0191,0.2000,0.0282
2020-05-01,0.0269,-0.0804,-0.0326,0.0339,-0.4172,0.0010,0.2000,0.0067
2020-05-02,0.0050,-0.0739,-0.0135,0.0044,-0.1799,-0.0032,0.2000,-0.0189
2020-05-03,-0.0182,0.0309,0.0065,-0.0296,0.0994,0.0061,-0.1667,-0.0149
2020-05-04,-0.0136,-0.0198,-0.0956,0.0455,0.1966,0.0045,-0.1667,-0.0100
2020-05-05,-0.0082,0.0148,0.0094,0.0009,0.0347,0.0002,-0.1667,-0.0105
2020-05-06,-0.0091,0.0611,0.0489,-0.0397,0.1568,-0.1734,-0.1667,0.0506
2020-05-07,0.0469,0.0523,0.0457,-0.0152,0.1636,0.0018,-0.1667,-0.0027
2020-05-08,-0.0045,0.0121,0.0134,0.0185,-0.0137,-0.0182,-0.1667,-0.0077
2020-05-09,-0.0073,0.0075,0.0122,-0.0043,-0.1340,-0.0036,-0.1667,-0.1102
2020-05-10,-0.1023,-0.0170,0.0074,-0.0103,0.7117,0.0731,0.0000,-0.0097
2020-05-11,-0.0038,0.0096,-0.0022,0.0030,-0.2126,0.0019,0.0000,0.0221
2020-05-12,0.0210,-0.0077,-0.0857,-0.0052,0.1267,0.0016,0.0000,0.0533
2020-05-13,0.0458,-0.0269,-0.0343,0.0055,0.2185,0.0098,0.0000,0.0180
2020-05-14,0.0163,-0.0428,-0.0047,0.0104,0.2467,0.0007,0.0000,-0.0413
2020-05-15,-0.0391,0.0834,0.0383,0.0149,-0.2217,0.0026,0.0000,0.0292
2020-05-16,0.0183,-0.0154,-0.0073,-0.0259,-0.2038,-0.1085,0.0000,0.0311
2020-05-17,0.0289,-0.0761,0.0013,0.0330,0.0639,0.0053,0.0000,0.0371
2020-05-18,0.0323,0.0608,0.0153,-0.0329,0.3470,-0.0595,0.0000,-0.0043
2020-05-19,-0.0050,-0.0112,0.0563,-0.0158,-0.0895,-0.0189,0.0000,-0.0188
2020-05-20,-0.0174,0.0087,-0.0422,0.0355,0.0984,-0.0409,0.0000,-0.0519
2020-05-21,-0.0470,0.0144,0.0359,-0.0260,0.3380,0.0427,0.0000,0.0410
2020-05-22,0.0381,0.0560,0.0338,-0.0072,-0.2835,-0.0245,0.0000,-0.0008
2020-05-23,-0.0015,-0.0522,-0.0236,0.0329,-0.3665,-0.0017,0.0000,-0.0219
2020-05-24,-0.0206,-0.0491,-0.0909,-0.0028,0.3098,0.0070,0.0000,0.0095
2020-05-25,0.0085,0.0604,0.0472,-0.0256,0.3118,-0.0103,0.0000,-0.0168
2020-05-26,-0.0157,0.0472,0.0405,0.0087,-0.0061,0.0011,0.0000,0.0330
2020-05-27,0.0307,-0.0226,-0.0616,0.0186,0.1312,0.0117,0.0000,0.0573
2020-05-28,0.0478,0.0123,0.0822,-0.0201,-0.0719,0.0328,0.0000,0.0064
2020-05-29,0.0082,0.0463,0.1046,0.0100,-0.1199,-0.0832,0.0000,0.1032
2020-05-30,0.0919,-0.0709,-0.0614,0.0119,-0.0379,0.0908,0.0000,-0.0498
2020-05-31,-0.0493,-0.0361,-0.0220,0.0176,-0.1567,0.0273,0.2000,0.0762
2020-06-01,0.0664,0.0938,0.0173,-0.0239,0.1407,0.0497,0.2000,-0.0478
2020-06-02,-0.0485,0.0549,0.0968,0.0132,0.1308,0.0218,0.2000,0.0285
2020-06-03,0.0318,-0.0841,-0.0885,0.0120,-0.1869,0.0014,0.2000,-0.0012
2020-06-04,-0.0021,0.0357,0.1091,0.0085,0.0712,-0.0018,0.2000,-0.0137
2020-06-05,-0.0135,-0.0305,0.2112,-0.0128,0.0116,0.0011,0.2000,0.0071
2020-06-06,0.0065,0.0490,-0.1936,0.0027,0.2004,-0.0182,0.2000,0.0098
2020-06-07,0.0088,-0.0025,-0.1274,0.0158,0.0534,-0.0002,-0.1667,0.0065
2020-06-08,-0.0089,0.0238,0.1126,-0.0223,0.0181,-0.0015,-0.1667,-0.0067
2020-06-09,-0.0066,-0.0446,-0.0093,-0.0099,-0.1026,-0.1566,-0.1667,0.0138
2020-06-10,0.0125,0.0182,-0.0772,-0.0202,1.2000,-0.0046,-0.1667,-0.0678
2020-06-11,-0.0596,-0.0155,0.0183,0.0154,0.2197,0.0774,-0.1667,0.0271
2020-06-12,0.0240,-0.0389,0.0936,0.0047,-0.9498,-0.0197,-0.1667,0.0039
2020-06-13,0.0036,-0.0630,-0.0106,0.0045,-0.1752,-0.0018,-0.1667,-0.0250
2020-06-14,-0.0236,-0.0579,-0.0709,0.0096,-0.1752,-0.0163,-0.2000,-0.0040
2020-06-15,-0.0039,0.1621,0.0733,-0.0090,0.7850,-0.0059,-0.2000,0.0170
2020-06-16,0.0163,-0.0081,-0.0287,0.0177,-0.0628,-0.0068,-0.2000,-0.0062
2020-06-17,-0.0060,-0.0278,-0.0773,-0.0246,0.0369,-0.0128,-0.2000,-0.0101
2020-06-18,-0.0088,0.0388,0.1853,0.0030,-0.0858,0.0015,-0.2000,-0.0110
2020-06-19,-0.0099,0.0351,-0.0257,0.0233,0.0245,-0.0037,-0.2000,0.0006
2020-06-20,0.0008,-0.0048,0.0843,0.0060,-0.2493,-0.0442,-0.2000,-0.0059
2020-06-21,-0.0054,0.0485,-0.0529,0.0008,0.0130,-0.0179,0.2500,0.0687
2020-06-22,0.0602,0.1064,-0.0472,-0.0193,0.3796,0.0564,0.2500,-0.0012
2020-06-23,-0.0017,0.0251,0.0942,0.0116,0.1014,-0.0099,0.2500,-0.0333
2020-06-24,-0.0342,-0.0434,-0.0086,0.0117,0.0241,0.0208,0.2500,-0.0102
2020-06-25,-0.0102,-0.0272,0.0259,0.0134,-0.0862,-0.0032,0.2500,-0.0117
2020-06-26,-0.0085,-0.0233,0.0108,-0.0005,-0.1033,-0.0074,0.2500,-0.0392
2020-06-27,-0.0367,-0.0004,-0.0276,-0.0207,-0.0369,-0.0158,0.2500,0.0170
2020-06-28,0.0180,-0.0191,0.0474,0.0050,-0.0460,0.0033,0.0000,0.0159
2020-06-29,0.0152,0.0586,0.0624,0.0036,0.1276,-0.1425,0.0000,-0.0101
2020-06-30,-0.0092,0.0522,-0.0589,-0.0028,0.3221,-0.0460,0.0000,0.0240
2020-07-01,0.0209,-0.0602,-0.0161,-0.0195,-0.0944,-0.1095,0.0000,-0.0192
2020-07-02,-0.0169,-0.0051,0.0754,0.0136,-0.1004,-0.0510,0.0000,-0.0071
2020-07-03,-0.0065,-0.0164,-0.0665,0.0157,0.0502,-0.0260,0.0000,0.0167
2020-07-04,0.0150,-0.0742,0.0479,0.0032,-0.2564,0.0109,0.0000,-0.0052
2020-07-05,-0.0046,-0.0700,0.0624,-0.0023,-0.0485,-0.0039,0.0000,0.0593
2020-07-06,0.0544,0.1590,-0.0747,0.0000,0.2775,0.0970,0.0000,-0.0090
2020-07-07,-0.0115,0.0436,0.0504,-0.0117,0.0116,-0.0007,0.0000,0.0328
2020-07-08,0.0270,0.0260,-0.0603,0.0352,0.2735,0.0251,0.0000,-0.0210
2020-07-09,-0.0208,-0.0200,-0.0070,-0.0218,-0.0886,0.0096,0.0000,-0.0026
2020-07-10,-0.0026,-0.0332,-0.0107,-0.0082,-0.1862,-0.0048,0.0000,-0.0072
2020-07-11,-0.0070,-0.0501,0.1257,0.0217,-0.1269,-0.1236,0.0000,0.0084
2020-07-12,0.0076,0.0153,-0.0032,0.0049,-0.0489,-0.0191,0.0000,-0.0082
2020-07-13,-0.0072,0.1542,-0.0670,0.0087,0.5883,0.0020,0.0000,0.0055
2020-07-14,0.0030,-0.0462,-0.0181,-0.0278,-0.1297,-0.0211,0.0000,-0.0094
2020-07-15,-0.0087,0.0116,0.0015,-0.0010,0.1632,0.0028,0.0000,-0.0203
2020-07-16,-0.0177,-0.0385,-0.1410,0.0054,0.0804,0.0054,0.0000,-0.0030
2020-07-17,-0.0013,0.0089,0.0615,-0.0167,0.0446,-0.0009,0.0000,0.0132
2020-07-18,0.0117,-0.0061,-0.0585,0.0286,-0.1299,0.0018,0.0000,0.0146
2020-07-19,0.0127,0.0102,0.0349,-0.0020,0.0780,0.0010,0.4000,-0.0125
2020-07-20,-0.0112,0.0566,0.0332,-0.0276,0.2917,0.0063,0.4000,0.0376
2020-07-21,0.0317,-0.0206,-0.0798,-0.0344,0.0758,0.0372,0.4000,0.0773
2020-07-22,0.0636,0.0160,0.0703,0.0015,-0.0467,0.0318,0.4000,0.0417
2020-07-23,0.0297,0.0080,0.0432,0.0462,0.1270,0.0380,0.4000,0.0170
2020-07-24,0.0108,-0.0008,-0.0069,0.0361,-0.0628,-0.0365,0.4000,0.0911
2020-07-25,0.0813,0.0255,0.0458,-0.0501,0.0760,0.1573,0.4000,0.0185
2020-07-26,0.0080,-0.0320,0.0174,0.0414,-0.1138,-0.0081,1.0000,0.0392
2020-07-27,0.0204,0.1086,0.0622,0.0014,0.3264,-0.0415,1.0000,-0.0161
2020-07-28,-0.0157,-0.0310,0.0810,0.0297,-0.2585,0.0181,1.0000,0.0000
2020-07-29,0.0007,-0.0479,-0.1216,0.0143,0.0372,0.0024,1.0000,0.0564
2020-07-30,0.0440,0.0005,-0.0044,-0.0339,-0.0368,0.0291,1.0000,0.0304
2020-07-31,0.0216,0.0467,0.0562,-0.0260,0.1021,0.0035,1.0000,0.1185
2020-08-01,0.0819,-0.0388,0.0220,0.0236,-0.1908,0.1560,1.0000,-0.0388
2020-08-02,-0.0361,-0.0390,0.1126,0.0265,0.2484,0.0404,0.0000,0.0358
2020-08-03,0.0283,0.0452,-0.0807,-0.0361,-0.1220,0.0047,0.0000,0.0134
2020-08-04,0.0076,-0.0107,0.0330,0.0035,-0.1454,-0.0073,0.0000,0.0254
2020-08-05,0.0144,0.0159,0.0280,0.0040,-0.0775,-0.0229,0.0000,-0.0165
2020-08-06,-0.0163,0.0281,-0.0474,0.0087,0.0915,0.0068,0.0000,-0.0347
2020-08-07,-0.0301,0.0278,-0.0907,0.0212,0.2475,0.0340,0.0000,0.0316
2020-08-08,0.0259,-0.0538,0.0060,0.0067,-0.0907,-0.0153,0.0000,-0.0081
2020-08-09,-0.0080,0.0395,-0.0735,0.0304,0.1353,0.0034,-0.2143,0.0160
2020-08-10,0.0041,0.0495,0.0148,-0.0145,0.5259,-0.0080,-0.2143,-0.0412
2020-08-11,-0.0360,-0.0277,-0.0552,-0.0173,0.1005,0.0472,-0.2143,0.0214
2020-08-12,0.0171,-0.0200,-0.0699,0.0175,0.7177,-0.0072,-0.2143,0.0971
2020-08-13,0.0744,-0.0163,0.1065,0.0034,0.1786,0.0719,-0.2143,0.0313
2020-08-14,0.0138,-0.0063,0.0694,0.0399,-0.1861,-0.0085,-0.2143,-0.0125
2020-08-15,-0.0240,-0.0780,0.1533,0.0157,-0.4348,-0.0070,-0.2143,0.0008
2020-08-16,-0.0006,0.0402,-0.0848,-0.0225,-0.1474,-0.0020,-0.0909,-0.0002
2020-08-17,-0.0063,0.0257,-0.0417,-0.0440,0.1180,0.0045,-0.0909,-0.0219
2020-08-18,-0.0190,0.0400,-0.1133,-0.0159,0.1472,0.0206,-0.0909,-0.0389
2020-08-19,-0.0347,-0.0101,0.0170,0.0404,0.0433,0.0277,-0.0909,0.0231
2020-08-20,0.0166,-0.0279,-0.0161,0.0275,-0.1582,-0.0037,-0.0909,-0.0697
2020-08-21,-0.0587,0.0623,0.0549,0.0192,0.3893,0.0448,-0.0909,0.0224
2020-08-22,0.0209,-0.1228,0.1262,-0.0134,-0.3362,-0.0073,-0.0909,-0.0100
2020-08-23,-0.0094,0.0182,0.0487,0.0270,-0.1979,0.0046,-0.3000,0.0430
2020-08-24,0.0347,0.0353,-0.1587,-0.0099,0.1482,-0.0511,-0.3000,-0.0616
2020-08-25,-0.0522,-0.0206,0.0395,-0.0019,0.1193,0.0559,-0.3000,0.0071
2020-08-26,0.0071,0.0246,0.0151,0.0133,-0.1593,-0.0104,-0.3000,-0.0103
2020-08-27,-0.0094,-0.0254,0.0418,-0.0147,0.0507,-0.0024,-0.3000,0.0332
2020-08-28,0.0281,-0.0041,-0.0514,0.0257,-0.0484,0.0065,-0.3000,0.0135
2020-08-29,0.0095,-0.0008,-0.1114,-0.0320,0.1055,-0.0238,-0.3000,0.0695
2020-08-30,0.0519,0.0101,-0.1406,0.0199,1.0591,0.0333,0.4286,0.0184
2020-08-31,0.0068,0.0818,0.0571,0.0052,0.1143,-0.1200,0.4286,0.1024
2020-09-01,0.0643,0.0080,0.0532,0.0430,0.8886,0.0782,0.4286,-0.0822
2020-09-02,-0.0906,-0.0518,-0.0651,-0.0070,0.0766,0.0830,0.4286,-0.1307
2020-09-03,-0.1037,-0.0267,0.0110,-0.0199,-0.1849,0.1762,0.4286,0.0082
2020-09-04,0.0069,-0.0073,0.1599,0.0467,-0.4064,-0.0041,0.4286,-0.1429
2020-09-05,-0.1146,-0.0879,-0.1528,0.0069,0.1908,0.1465,0.4286,0.0658
2020-09-06,0.0593,-0.0137,0.3487,0.0289,-0.5319,0.0191,-0.3000,-0.0012
2020-09-07,-0.0042,0.0242,-0.1342,-0.0007,-0.1301,-0.0060,-0.3000,-0.0456
2020-09-08,-0.0359,-0.0236,0.1051,-0.0074,-0.0787,0.0092,-0.3000,0.0455
2020-09-09,0.0428,0.0252,-0.2185,-0.0079,0.1611,0.0100,-0.3000,0.0435
2020-09-10,0.0337,0.0649,-0.1003,-0.0175,0.4882,0.0023,-0.3000,0.0179
2020-09-11,0.0121,-0.0415,-0.0259,0.0400,-0.1789,-0.0007,-0.3000,0.0328
2020-09-12,0.0296,-0.0371,0.1362,0.0166,-0.2705,-0.0395,-0.3000,-0.0533
2020-09-13,-0.0451,0.0072,0.0341,-0.0009,0.1223,0.0068,-0.1429,0.0278
2020-09-14,0.0244,0.0361,-0.0808,-0.0165,0.6552,0.0054,-0.1429,-0.0316
2020-09-15,-0.0272,0.0094,0.0617,0.0209,-0.0642,0.0036,-0.1429,0.0038
2020-09-16,0.0038,-0.0503,-0.0415,-0.0273,-0.1809,0.0003,-0.1429,0.0660
2020-09-17,0.0539,0.3585,0.2754,0.0522,2.5181,0.0223,-0.1429,-0.0184
2020-09-18,-0.0187,-0.1147,-0.0392,-0.0359,-0.4077,-0.0056,-0.1429,0.0078
2020-09-19,0.0062,-0.1244,0.0026,0.0193,-0.4529,-0.0027,-0.1429,-0.0364
2020-09-20,-0.0313,0.0049,-0.0320,0.0159,-0.2377,-0.0189,-0.1667,-0.0775
2020-09-21,-0.0667,0.0350,0.0438,0.0095,0.3312,0.0279,-0.1667,0.0031
2020-09-22,0.0086,-0.0460,-0.1125,-0.0235,-0.0990,0.0001,-0.1667,-0.0667
2020-09-23,-0.0496,0.0024,0.0537,0.0243,-0.1917,0.0080,-0.1667,0.0891
2020-09-24,0.0777,0.0032,0.0720,-0.0288,-0.1524,0.0238,-0.1667,0.0074
2020-09-25,0.0033,-0.0485,-0.0664,-0.0025,-0.0599,0.0000,-0.1667,0.0082
2020-09-26,0.0067,-0.0485,0.0791,0.0271,-0.1866,0.0003,-0.1667,0.0043
2020-09-27,0.0035,-0.0184,-0.0061,-0.0024,0.0302,-0.0057,-0.2000,-0.0019
2020-09-28,-0.0022,0.1177,-0.1103,-0.0034,0.4176,-0.0014,-0.2000,0.0119
2020-09-29,0.0069,0.0074,-0.0121,-0.0004,0.2618,-0.0236,-0.2000,0.0008
2020-09-30,-0.0016,-0.0084,-0.0378,0.0074,-0.2211,-0.0027,-0.2000,-0.0212
2020-10-01,-0.0168,-0.0559,0.0832,0.0027,-0.1599,-0.0568,-0.2000,-0.0186
2020-10-02,-0.0148,-0.0163,0.0261,-0.0036,-0.0684,-0.0330,-0.2000,0.0025
2020-10-03,0.0023,-0.0455,0.0254,-0.0193,-0.1501,-0.1146,-0.2000,0.0164
2020-10-04,0.0140,0.0302,0.0039,0.0118,0.0411,0.0019,0.0000,0.0024
2020-10-05,0.0019,0.0429,-0.1386,0.0136,0.0927,-0.2004,0.0000,-0.0371
2020-10-06,-0.0315,0.0543,0.0400,0.0456,0.2043,-0.0309,0.0000,0.0031
2020-10-07,0.0058,-0.0444,0.0115,-0.0264,-0.2129,0.0002,0.0000,0.0275
2020-10-08,0.0227,-0.0154,0.0048,-0.0279,0.0133,-0.0188,0.0000,0.0448
